760,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
770,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
780,90.000000,106.000000,96.000000,118.000000,95.000000,113.000000,101.000000,94.000000,92.000000,108.000000
790,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000
800,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000
810,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000
820,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000
830,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000,106.000000
840,90.000000,100.000000,94.000000,101.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
850,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
860,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
870,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
880,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
890,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
900,90.000000,100.000000,94.000000,100.000000,95.000000,100.000000,103.000000,100.000000,105.000000,100.000000
910,90.000000,98.000000,94.000000,98.000000,95.000000,100.000000,103.000000,99.000000,105.000000,98.000000
920,90.000000,97.000000,94.000000,99.000000,95.000000,100.000000,103.000000,99.000000,105.000000,99.000000
930,90.000000,97.000000,94.000000,99.000000,98.000000,100.000000,103.000000,99.000000,105.000000,99.000000
940,90.000000,97.000000,94.000000,99.000000,98.000000,100.000000,103.000000,99.000000,105.000000,99.000000
950,90.000000,97.000000,94.000000,99.000000,98.000000,100.000000,103.000000,99.000000,105.000000,99.000000
960,90.000000,97.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
970,90.000000,97.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
980,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
990,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1000,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1010,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1020,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1030,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1040,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1050,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1060,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1070,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1080,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1090,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1100,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1110,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1120,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1130,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1140,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1150,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1160,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,103.000000,99.000000,105.000000,99.000000
1170,90.000000,96.000000,94.000000,97.000000,100.000000,100.000000,104.000000,99.000000,105.000000,99.000000
1180,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1190,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1200,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1210,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1220,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1230,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1240,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1250,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1260,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1270,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1280,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1290,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1300,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1310,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1320,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1330,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1340,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1350,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1360,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1370,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1380,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1390,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1400,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1410,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1420,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1430,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1440,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1450,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1460,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1470,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1480,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1490,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1500,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1510,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1520,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1530,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1540,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1550,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1560,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1570,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1580,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1590,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1600,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1610,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1620,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1630,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1640,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1650,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1660,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1670,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1680,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1690,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1700,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1710,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1720,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1730,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
